GAME_ID,TEAM_ID,PLAYER_ID,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,PF,PLUS_MINUS
42500405,1610612752,1630540,12:53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
42500405,1610612752,1630574,1:52,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
42500405,1610612752,203903,6:07,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
42500405,1610612752,1631110,0:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42500405,1610612752,1642359,,,,,,,,,,,,,,,,,,,,
42500405,1610612752,1642885,,,,,,,,,,,,,,,,,,,,
42500405,1610612752,1642278,,,,,,,,,,,,,,,,,,,,
42500405,1610612759,1630170,39:12,12.0,7.0,2.0,2.0,1.0,0.0,5.0,8.0,0.625,2.0,5.0,0.4,0.0,0.0,0.0,0.0,7.0,1.0,-11.0
42500405,1610612759,1630577,30:40,14.0,7.0,1.0,1.0,0.0,4.0,5.0,9.0,0.556,4.0,8.0,0.5,0.0,0.0,0.0,2.0,5.0,3.0,-10.0
42500405,1610612759,1641705,37:52,19.0,14.0,2.0,0.0,5.0,2.0,7.0,19.0,0.368,1.0,6.0,0.167,4.0,5.0,0.8,6.0,8.0,3.0,-3.0
42500405,1610612759,1642264,32:03,6.0,5.0,4.0,1.0,0.0,3.0,1.0,10.0,0.1,0.0,3.0,0.0,4.0,6.0,0.667,1.0,4.0,4.0,-1.0
42500405,1610612759,1628368,36:46,7.0,0.0,5.0,2.0,0.0,1.0,3.0,15.0,0.2,1.0,8.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,1.0
42500405,1610612759,1642844,31:07,25.0,5.0,4.0,0.0,1.0,0.0,10.0,19.0,0.526,2.0,4.0,0.5,3.0,6.0,0.5,2.0,3.0,5.0,-12.0
42500405,1610612759,1629640,16:09,7.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,2.0,3.0,0.667,1.0,2.0,0.5,2.0,3.0,2.0,17.0
42500405,1610612759,1628436,10:15,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-3.0
42500405,1610612759,1642868,5:56,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
42500405,1610612759,203084,,,,,,,,,,,,,,,,,,,,
42500405,1610612759,202687,,,,,,,,,,,,,,,,,,,,
42500405,1610612759,1629162,,,,,,,,,,,,,,,,,,,,
42500405,1610612759,203482,,,,,,,,,,,,,,,,,,,,
42500405,1610612759,203486,,,,,,,,,,,,,,,,,,,,
42500405,1610612759,1630322,,,,,,,,,,,,,,,,,,,,
